sep=,,
;001_QUEST_STONES_AND_WOODS/quest,,
_090_TROUBLES_IN_MINING_OBJECTIVE_QUEST_3,Поговорить с гнарком-лидером,Talk with Gnark Leader
_090_TROUBLES_IN_MINING_HEADER_QUEST_1,Проблемы на шахте,Trouble Mine
_090_TROUBLES_IN_MINING_DESCRIPTION_QUEST_1,"С шахты прекратились поставки руды, надо решить вопрос",There is some problems with ore delivery from nearest mine city. We need to learn more.
;091_TROUBLES_IN_TRANSLATIONS/quest,,
_091_TROUBLES_IN_TRANSLATIONS_OBJECTIVE_QUEST_6,Вернуться к негоцианту,Return to Manfred the Polyglot
_091_TROUBLES_IN_TRANSLATIONS_DESCRIPTION_QUEST_1,"Вы решили научиться понимать язык троллей, гнарков и големов. На счастье у местного робота есть нужное устройство. Осталось только заполнить его словами","You have decided to learn to understand the language of the Trolls, Golems, and Gnarks. Fortunately, you met Manfred, local polyglot, who has an automatic translator. You only need to fill it with words."
_091_TROUBLES_IN_TRANSLATIONS_OBJECTIVE_QUEST_2,Купить универсальный переводчик,Buy universal translator
_091_TROUBLES_IN_TRANSLATIONS_OBJECTIVE_QUEST_3,Научить переводчик языкам гнарков,Fill translator with gnark words
_091_TROUBLES_IN_TRANSLATIONS_OBJECTIVE_QUEST_4,Научить переводчик языкам големов,Fill translator with golem words
_091_TROUBLES_IN_TRANSLATIONS_OBJECTIVE_QUEST_5,Научить переводчик языкам троллей,Fill translator with troll words
_091_TROUBLES_IN_TRANSLATIONS_OBJECTIVE_QUEST_1,Поговорить с болтливым роботом,Talk to Manfred the Polyglot
_091_TROUBLES_IN_TRANSLATIONS_HEADER_QUEST_1,Трудности перевода,Lost in Translation
;092_TAKE_GNARKS_WORDS/quest,,
_092_TAKE_GNARKS_WORDS_OBJECTIVE_QUEST_3,Победить в первом раунде боев на арене,Win the first round
_092_TAKE_GNARKS_WORDS_OBJECTIVE_QUEST_5,Победить в третьем раунде боев на арене,Win the third round. Good luck!
_092_TAKE_GNARKS_WORDS_OBJECTIVE_QUEST_4,Победить во втором раунде боев на арене,Win the second round
_092_TAKE_GNARKS_WORDS_OBJECTIVE_QUEST_6,Поговорить с вожаком гнарков,Talk with Gnark Leader
_092_TAKE_GNARKS_WORDS_OBJECTIVE_QUEST_1,Попытаться поговорить с вожаком гнарков,Try to talk with Gnark Leader
_092_TAKE_GNARKS_WORDS_HEADER_QUEST_1,Трудности перевода: гнарки,Lost in Translation: Gnarkish
_092_TAKE_GNARKS_WORDS_OBJECTIVE_QUEST_2,Узнать как можно больше новых слов гнарков,Learn a lot of new gnark words
_092_TAKE_GNARKS_WORDS_DESCRIPTION_QUEST_1,"Чтобы научиться говорить на языке гнарков, надо набраться от них словечек и записать их в переводчик. Надо повыполнять задания гнарков","To learn Gnarkish, I need to know more Gnark words. It's time to meet these savages."
;093_TAKE_GOLEMS_WORDS/quest,,
_093_TAKE_GOLEMS_WORDS_OBJECTIVE_QUEST_5,Вернуть Великую Каменюку на место,Return the Holy Rock Thing
_093_TAKE_GOLEMS_WORDS_OBJECTIVE_QUEST_4,Выжить 1 минуту. Не убивать големов!,Survive for one minute. Don't kill the Golems!
_093_TAKE_GOLEMS_WORDS_OBJECTIVE_QUEST_1,Попытаться поговорить с големом,Try to talk with the Golem
_093_TAKE_GOLEMS_WORDS_OBJECTIVE_QUEST_3,"Спровоцировать големов, похитив Великую Каменюку",Provoke the Golems: steal the Holy Rock Thing!
_093_TAKE_GOLEMS_WORDS_HEADER_QUEST_1,Трудности перевода: големы,Lost in Translation: Golemian
_093_TAKE_GOLEMS_WORDS_OBJECTIVE_QUEST_2,Узнать как можно больше новых слов големов,Learn a lot of new golem words
_093_TAKE_GOLEMS_WORDS_DESCRIPTION_QUEST_1,"Чтобы научиться говорить на языке големов, надо набраться от них словечек и записать их в переводчик. Надо повыполнять задания големов","To learn golemian, I need to know more golem words. But they are so silent usually."
_093_GOLEM_PHRASE_0,Грррх!!!,Hm hmm Hmmm-Hm!
_093_GOLEM_PHRASE_1,Грррх!!,Hmm-Hm-Hmm!!!
_093_GOLEM_PHRASE_2,Ббрбрбр!!,Hm hm hm hhm hmm hm!!!
_093_GOLEM_PHRASE_3,Урбффх!!,Hm hm-hmm-hm Hmm-Hm!
_093_GOLEM_PHRASE_4,Кррррккх!!,Hm hm hm hm hm hm hm hmm!
_093_GOLEM_PHRASE_5,ДррГРРР!!,Hmmmmm hmmm hm!
_093_GOLEM_PHRASE_6,БФБФБФ!!!,HM HMM HMMM HMMMM!!!
;094_TAKE_TROLLS_WORDS/quest,,
_094_TAKE_TROLLS_WORDS_OBJECTIVE_QUEST_1,Попытаться поговорить с троллем,Try to talk with the Trolls
_094_TAKE_TROLLS_WORDS_OBJECTIVE_QUEST_5,Разрушить восточное логово барсов,Destroy the eastern leopard lair
_094_TAKE_TROLLS_WORDS_OBJECTIVE_QUEST_7,Разрушить северное логово барсов,Destroy the northern leopard lair
_094_TAKE_TROLLS_WORDS_OBJECTIVE_QUEST_3,Разрушить южное логово барсов,Destroy the southern leopard lair
_094_TAKE_TROLLS_WORDS_HEADER_QUEST_1,Трудности перевода: тролли,Lost in Translation: Trollese
_094_TAKE_TROLLS_WORDS_OBJECTIVE_QUEST_2,Узнать как можно больше новых слов троллей,Learn a lot of new Troll words
_094_TAKE_TROLLS_WORDS_DESCRIPTION_QUEST_1,"Чтобы научиться говорить на языке троллей, надо набраться от них словечек и записать их в переводчик. Надо повыполнять задания троллей","To learn Trollese, I need to know more Troll words. Maybe they'll need my help with something."
;095_WRONG_PRISONER/quest,,
_095_WRONG_PRISONER_OBJECTIVE_QUEST_3,Выяснить у троллей причину ареста,Ask trolls about prisoner
_095_WRONG_PRISONER_OBJECTIVE_QUEST_4,Договориться с бандой мародеров,Make a deal with marauders gang
_095_WRONG_PRISONER_DESCRIPTION_QUEST_1,"Есть человек, очень похожий на нас. Надо его найти и расспросить. Возможно он знает как выбраться","There is a human who ""looks exactly like you, boy"". I need to find this guy."
_095_WRONG_PRISONER_OBJECTIVE_QUEST_2,Найти торговца,Find merchant
_095_WRONG_PRISONER_HEADER_QUEST_1,Неправильный пленник,Wrong Prisoner
_095_WRONG_PRISONER_OBJECTIVE_QUEST_6,Освободить торговца из клетки,Free merchant from the cage
_095_WRONG_PRISONER_OBJECTIVE_QUEST_1,Поговорить с Люцифредом,Talk with Lucifred
_095_WRONG_PRISONER_OBJECTIVE_QUEST_7,Поговорить с торговцем,Talk with merchant
_095_WRONG_PRISONER_OBJECTIVE_QUEST_5,Поговорить с троллями,Talk with Trolls
;096_MARAUDERS/quest,,
_096_MARAUDERS_OBJECTIVE_QUEST_3,Зачистить территорию от барсов,Clean the area from leopards
_096_MARAUDERS_OBJECTIVE_QUEST_1,Зачистить территорию от ледяных големов,Clean the area from snow golems
_096_MARAUDERS_HEADER_QUEST_1,Земли для мародеров,Land for Marauders
_096_MARAUDERS_DESCRIPTION_QUEST_1,Мародеры перестанут ходить на осколок троллей только если мы очистим для них другой осколок,Marauders needs a new safe land for exploration
_096_MARAUDERS_OBJECTIVE_QUEST_5,Поговорить с мародерами,Talk with marauders
;097_PIRATES_LEADER/quest,,
_097_PIRATES_LEADER_OBJECTIVE_QUEST_3,Освободить Бена,Free Ben
_097_PIRATES_LEADER_OBJECTIVE_QUEST_4,Получить награду от капитана,Get reward from pirate captain
_097_PIRATES_LEADER_OBJECTIVE_QUEST_1,Расспросить пиратов,Ask pirates
_097_PIRATES_LEADER_HEADER_QUEST_1,Сталь и камень,Steel and Stone
_097_PIRATES_LEADER_OBJECTIVE_QUEST_2,"Узнать, что случилось с первым помощником",Find out what happened with first assistant Ben
_097_PIRATES_LEADER_DESCRIPTION_QUEST_1,"Чтобы получить карту, надо помочь роботам-пиратам с их проблемой",I need to help pirate captain to find the way to the Created
;098_FIND_PIRATES_LEADER/quest,,
_098_FIND_PIRATES_LEADER_DESCRIPTION_QUEST_1,Найти лидера пиратов,Find pirate captain
_098_FIND_PIRATES_LEADER_HEADER_QUEST_1,Пиратская карта,Pirate card
_098_FIND_PIRATES_LEADER_OBJECTIVE_QUEST_1,Поговорить с пиратом,Talk to pirate
;099_FIND_BOSS_TREASURE_HUNTER/quest,,
_099_FIND_BOSS_TREASURE_HUNTER_OBJECTIVE_QUEST_1,Найти Великого Кладоискателя,Find the Great Treasure Hunter
_099_FIND_BOSS_TREASURE_HUNTER_DESCRIPTION_QUEST_1,Найти лидера пиратов,Find pirate captain
_099_FIND_BOSS_TREASURE_HUNTER_HEADER_QUEST_1,Пиратская карта,Pirate map
_099_FIND_BOSS_TREASURE_HUNTER_OBJECTIVE_QUEST_2,Потребовать карту у Кладоискателя,Demand the map
;100_BOSS_TREASURE_HUNTER/quest,,
_100_BOSS_TREASURE_HUNTER_DESCRIPTION_QUEST_1,Найти лидера пиратов,Find Pirate Leader
_100_BOSS_TREASURE_HUNTER_HEADER_QUEST_1,Пиратская карта,Pirate map
_100_BOSS_TREASURE_HUNTER_OBJECTIVE_QUEST_2,Победить Великого Кладоискателя,Defeat the Great Treasure Hunter
_100_BOSS_TREASURE_HUNTER_OBJECTIVE_QUEST_1,Потребовать карту у Великого Кладоискателя,Demand the map..again (sigh)
;101_FIND_COLLECTOR_MAN/quest,,
_101_FIND_COLLECTOR_MAN_HEADER_QUEST_1,Коллекционер,The Collector
_Q093_TOO_FAR_RUN_MESSAGE,Слишком далеко отбежал,Too far run
NOTIFICATION_RETURN_TO_ZONE,Вернуться в область,Return to zone
_101_FIND_COLLECTOR_MAN_DESCRIPTION_QUEST_1,Найти коллекционера,Find the Collector
_101_FIND_COLLECTOR_MAN_OBJECTIVE_QUEST_1,Найти Коллекционера,Find the Collector
_101_FIND_COLLECTOR_MAN_OBJECTIVE_QUEST_2,Поговорить с коллекционером,Talk to the Collector
;102_FIND_SMITHS/quest,,
_102_FIND_SMITHS_HEADER_QUEST_1,Кузнецы,The Forgers
_102_FIND_SMITHS_OBJECTIVE_QUEST_0,Обновить портал перемещений,Refresh movements portal
_102_FIND_SMITHS_DESCRIPTION_QUEST_1,Найти Кузнецов,Find the Forgers
_102_FIND_SMITHS_OBJECTIVE_QUEST_2,Поговорить с Кузнецами,Talk to the Forgers
;IC_003_PACK/quest,,
_IC_003_PACK_HEADER_QUEST_1,,Lost in Translation
_IC_003_PACK_DESCRIPTION_QUEST_1,,There is a lot of creatures in the world. You need to learn as many languages as you can. It will be really helpful.
_IC_003_PACK_OBJECTIVE_QUEST_2,,Find the Forest Brotherhood
_093_GOLEM_PHRASE_7,HM-HMM,HM-HMM
_093_GOLEM_PHRASE_8,HMMM-HMM,HMMM-HMM
_093_GOLEM_PHRASE_9,HMM-HMM,HMM-HMM
;104_AND_FURTHER_TO_INFINITY/quest,,
_104_AND_FURTHER_TO_INFINITY_HEADER_QUEST_1,В поисках Цитадели: В бесконечность и дальше!,In search of the Citadel: The infinity and beyond!
_104_AND_FURTHER_TO_INFINITY_OBJECTIVE_QUEST_5,Доложить об успешном запуске,To report the successful launch
_104_AND_FURTHER_TO_INFINITY_OBJECTIVE_QUEST_3,Запустить второй зонд,Start a second probe
_104_AND_FURTHER_TO_INFINITY_OBJECTIVE_QUEST_2,Запустить первый зонд,Start the first probe
_104_AND_FURTHER_TO_INFINITY_OBJECTIVE_QUEST_4,Запустить третий зонд,Start the third probe
_104_AND_FURTHER_TO_INFINITY_DESCRIPTION_QUEST_1,Роботы предлагают присоединиться к ним в исследованиях. Наша текущая задача: запустить исследовательские зонды к Центру.,Robots offer to join them in research. Our current task: to launch research probes to the Center.
_104_AND_FURTHER_TO_INFINITY_OBJECTIVE_QUEST_1,Узнать больше о Созданиях,Learn more about creating
;105_BRILLIANT_AND_DEADLY/quest,,
_105_BRILLIANT_AND_DEADLY_OBJECTIVE_QUEST_2,Достать адамантин {{complete_count}}/{{target_count}},Get adamantine {{complete_count}} / {{target_count}}
_105_BRILLIANT_AND_DEADLY_OBJECTIVE_QUEST_3,,
_105_BRILLIANT_AND_DEADLY_DESCRIPTION_QUEST_1,,
_105_BRILLIANT_AND_DEADLY_OBJECTIVE_QUEST_4,Принести адамантин главному инженеру-киборгу,Bring adamantium chief engineer-cyborg
_105_BRILLIANT_AND_DEADLY_OBJECTIVE_QUEST_1,Поговорить с главным инженером-киборгом,Talk to the chief engineer-cyborg
_105_BRILLIANT_AND_DEADLY_HEADER_QUEST_1,Сверкающий и смертоносный,Brilliant and deadly
;106_FIND_CREATURE_SCIENTIST/quest,,
_106_FIND_CREATURE_SCIENTIST_DESCRIPTION_QUEST_1,"Пока зонды не вернулись из космоса, надо найти главного инженера-киборга и выполнить его задания.","While the probes did not return from space, it is necessary to find the chief engineer of the cyborg and do his job."
_106_FIND_CREATURE_SCIENTIST_OBJECTIVE_QUEST_1,Найти главного инженера-киборга,Find the chief engineer-cyborg
_106_FIND_CREATURE_SCIENTIST_OBJECTIVE_QUEST_2,Поговорить с главным инженером-киборгом,Talk to the chief engineer-cyborg
_106_FIND_CREATURE_SCIENTIST_HEADER_QUEST_1,Найти инженера,Find engineer
;107_KILL_ELECTRO_MONSTER/quest,,
_107_KILL_ELECTRO_MONSTER_DESCRIPTION_QUEST_1,"Есть смертоносный монстр, которого мы можем попробовать одолеть. Монстр механический и особо усиленный, победить его можно только электричеством (скиллами кристаллического Голиафа).","There is a deadly monster that we can try to overcome. Monster mechanical and highly amplified, it can be overcome only by electricity (skills crystalline Goliath)."
_107_KILL_ELECTRO_MONSTER_OBJECTIVE_QUEST_4,Поделиться впечатлениями с инженером,Share your experiences with engineer
_107_KILL_ELECTRO_MONSTER_OBJECTIVE_QUEST_1,Скрафтить кристаллического голиафа,Crafted crystal goliath
_107_KILL_ELECTRO_MONSTER_HEADER_QUEST_1,Электро-монстр,Electro-monster
_107_KILL_ELECTRO_MONSTER_OBJECTIVE_QUEST_2,Убить электро-монстра с помощью кристаллического Голиафа,Kill Electrical monster using crystalline Goliath
;108_GO_TO_MAIN_CREATURE/quest,,
_108_GO_TO_MAIN_CREATURE_HEADER_QUEST_1,В поисках цитадели,In search of the citadel
_108_GO_TO_MAIN_CREATURE_OBJECTIVE_QUEST_1,Найти созданий,Find creatures
_108_GO_TO_MAIN_CREATURE_OBJECTIVE_QUEST_2,Поговорить с созданиями,Talk to creatures
_108_GO_TO_MAIN_CREATURE_DESCRIPTION_QUEST_1,Надо отыскать и поговорить с созданиями. Они знают что делать дальше.,It is necessary to find and talk to the creatures. They know what to do next.
;109_CASUS_BELLI/quest,,
_109_CASUS_BELLI_HEADER_QUEST_1,В поисках цитадели: Casus Belli,In search of the citadel: Casus Belli
_109_CASUS_BELLI_OBJECTIVE_QUEST_5,Вернуть зонды Созданиям,Return probes Creatures
_109_CASUS_BELLI_OBJECTIVE_QUEST_3,Добыть зонд в диких лесах,Get the probe into the wild woods
_109_CASUS_BELLI_OBJECTIVE_QUEST_2,Добыть зонд в пустыне,Get the probe in the desert
_109_CASUS_BELLI_OBJECTIVE_QUEST_1,Добыть зонд из сердца джунглей,Get the probe from the heart of the jungle
_109_CASUS_BELLI_DESCRIPTION_QUEST_1,"Датчики успешно вернулись обратно. Правда, их изрядно раскидали – видимо, что-то пошло не так. Нам нужно собрать их и принести для анализа.","Sensors successfully returned. However, their pretty scattered - apparently something went wrong. We need to collect them and bring to the analysis."
_109_CASUS_BELLI_OBJECTIVE_QUEST_6,Принять участие в переговорах,To take part in negotiations
;110_EXPLORER_IN_JUNGLE/quest,,
_110_EXPLORER_IN_JUNGLE_HEADER_QUEST_1,Да здравствует Король!,Long live the king!
_110_EXPLORER_IN_JUNGLE_DESCRIPTION_QUEST_1,"Один из зондов попал в джунгли к пигмеям. Чтобы его получить, нужно выполнить задания пигмеев.","One of the probes was in the jungle to the pygmies. To get it, you need to perform the task of pygmies."
_110_EXPLORER_IN_JUNGLE_OBJECTIVE_QUEST_2,Победить гигантского динозавра,Defeating the giant dinosaur
_110_EXPLORER_IN_JUNGLE_OBJECTIVE_QUEST_4,Подложить трофей Королю,Lay trophy King
_110_EXPLORER_IN_JUNGLE_OBJECTIVE_QUEST_10,Провести церемонию пигмейского бракосочетания,To conduct the wedding ceremony Pygmy
_110_EXPLORER_IN_JUNGLE_OBJECTIVE_QUEST_6,Разобраться с пропажей урожая,Deal with the disappearance of the crop
_110_EXPLORER_IN_JUNGLE_OBJECTIVE_QUEST_8,Рассказать пигмеям о доблести Короля,Share pygmies of the valor of the King
_110_EXPLORER_IN_JUNGLE_OBJECTIVE_QUEST_5,Узнать о Втором Подвиге,Learn about the second feat
_110_EXPLORER_IN_JUNGLE_OBJECTIVE_QUEST_1,Узнать о первом подвиге,Learn about the first feat
_110_EXPLORER_IN_JUNGLE_OBJECTIVE_QUEST_9,Узнать о Третьем Подвиге,Learn about the Third Podvig
;111_TEAM_GAME/quest,,
_111_TEAM_GAME_OBJECTIVE_QUEST_3,,
_111_TEAM_GAME_OBJECTIVE_QUEST_5,Поднять мяч,Raise the ball
_111_TEAM_GAME_OBJECTIVE_QUEST_4,...Или достать мяч для гнарков,... Or the ball to gnarkov
_111_TEAM_GAME_OBJECTIVE_QUEST_7,...Или забрать зонд силой,... Or take the power of the probe
_111_TEAM_GAME_OBJECTIVE_QUEST_6,Отдать мяч футболистам и получить зонд,Give the players a ball and a probe
_111_TEAM_GAME_DESCRIPTION_QUEST_1,"Один из зондов попал в руки к гнаркам-футболистам. Чтобы его получить, нужно выполнить их задания.","One of the probes into the hands of a gnarkam-players. To get it, you need to perform their jobs."
_111_TEAM_GAME_OBJECTIVE_QUEST_8,Поговорить с лидером гнарков,Talk to the leader gnarkov
_111_TEAM_GAME_HEADER_QUEST_1,Командная игра,Team play
_111_TEAM_GAME_OBJECTIVE_QUEST_2,Купить зонд у футболистов,Buy probe in football
_111_TEAM_GAME_OBJECTIVE_QUEST_1,Поговорить с гнарками-футболистами,Talk to gnarkami-players
;112_SECRET_RELIGION/quest,,
_112_SECRET_RELIGION_OBJECTIVE_QUEST_3,Дождаться информации от Дейва,Wait for information from Dave
_112_SECRET_RELIGION_OBJECTIVE_QUEST_2,Поговорить с Дейвом,Talk with Dave
_112_SECRET_RELIGION_DESCRIPTION_QUEST_1,"Дейв поможет достать координаты цитадели, пока надо заняться другими делами...","Dave will help to get the coordinates of the citadel, it is necessary to do other things ..."
_112_SECRET_RELIGION_HEADER_QUEST_1,Тайная религия,The Secret religion
_112_SECRET_RELIGION_OBJECTIVE_QUEST_1,Попытаться узнать координаты цитадели,Try to find the coordinates of the citadel
;113_SECRET_OF_FORGERS/quest,,
_113_SECRET_OF_FORGERS_DESCRIPTION_QUEST_1,"Чтобы узнать секреты Кузнецов, надо любым способом заработать репутацию.","To learn the secrets of Kuznetsov, should be in any way to make a reputation."
_113_SECRET_OF_FORGERS_HEADER_QUEST_1,Секреты Кузнецов,Secrets Kuznetsov
_113_SECRET_OF_FORGERS_OBJECTIVE_QUEST_1,Попытаться узнать секреты Кузнецов,Try to learn the secrets of Kuznetsov
_113_SECRET_OF_FORGERS_OBJECTIVE_QUEST_2,Стать лучшим другом Кузнецов {{current_count}}/{{target_count}},Become the best friend Kuznetsov {{current_count}} / {{target_count}}
_113_SECRET_OF_FORGERS_OBJECTIVE_QUEST_3,Узнать у Кузнецов секрет постройки телепорта,Learn from Kuznetsov secret teleport buildings
_ITEM_Q111_FOOTBALL_BALL_NAME,Soccer ball,Soccer ball
_ITEM_Q111_FOOTBALL_BALL_DESCRIPTION,Soccer ball,Soccer ball
_ITEM_Q116_COORDS_OF_CITADEL_NAME,Coords of citadel,Coords of citadel
_ITEM_Q116_COORDS_OF_CITADEL_DESCRIPTION,Coords of citadel description,Coords of citadel description
;114_SECRET_OF_FOXES/quest,,
_114_SECRET_OF_FOXES_OBJECTIVE_QUEST_1,Попытаться узнать секрет проведения ритуала,Try to learn the secret of the ritual
_114_SECRET_OF_FOXES_HEADER_QUEST_1,Секреты Братства,Secrets of the Brotherhood
_114_SECRET_OF_FOXES_OBJECTIVE_QUEST_2,Стать лучшим другом Братства {{current_count}}/{{target_count}},Become the best friend of the Brotherhood {{current_count}} / {{target_count}}
_114_SECRET_OF_FOXES_OBJECTIVE_QUEST_3,Узнать у Братства секрет проведения ритуала,Learn the secret of the Brotherhood of the ritual
_114_SECRET_OF_FOXES_DESCRIPTION_QUEST_1,"Чтобы узнать секреты Братства, надо любым способом заработать репутацию.","To learn the secrets of the Brotherhood, it is necessary to earn a reputation in any way."
;115_FORGOTTEN_SINS/quest,,
_115_FORGOTTEN_SINS_OBJECTIVE_QUEST_4,Встретить шамана в деревне,Meet the shaman in the village
_115_FORGOTTEN_SINS_OBJECTIVE_QUEST_1,Найти шамана,Find shaman
_115_FORGOTTEN_SINS_OBJECTIVE_QUEST_6,Отправиться к Святым Землям Созданий,To go to the Holy Land Creatures
_115_FORGOTTEN_SINS_OBJECTIVE_QUEST_2,Посетить Замок Воздаяния,Visit Castle of Retribution
_115_FORGOTTEN_SINS_OBJECTIVE_QUEST_3,Уничтожить Замок,Destroy the Castle
_115_FORGOTTEN_SINS_OBJECTIVE_QUEST_5,Усилить портал перемещений,Strengthen movement portal
;116_SECRETS_OF_CREATURES/quest,,
_116_SECRETS_OF_CREATURES_OBJECTIVE_QUEST_3,Вернуться к Патриарху,Back to the Patriarch
_116_SECRETS_OF_CREATURES_OBJECTIVE_QUEST_4,Найти в Хранилище Знаний координаты Цитадели,Find in Knowledge Warehouse coordinates Citadel
_116_SECRETS_OF_CREATURES_OBJECTIVE_QUEST_1,Познакомиться с Патриархом Созданий,Meet Patriarch Creations
_116_SECRETS_OF_CREATURES_HEADER_QUEST_1,Секреты Созданий,Secrets Creations
_116_SECRETS_OF_CREATURES_OBJECTIVE_QUEST_2,Стать лучшим другом Созданий {{current_count}}/{{target_count}},Become the best friend Creations {{current_count}} / {{target_count}}
_116_SECRETS_OF_CREATURES_DESCRIPTION_QUEST_1,"Чтобы получить координаты пустоты, надо стать другом для созданий. А для этого надо выполнить их задания.","To get the coordinates of emptiness, we must be more to build. And for this it is necessary to perform their job."
;117_NOWHERE_NEAR/quest,,
_117_NOWHERE_NEAR_HEADER_QUEST_1,Ближе некуда,Closer nowhere
_117_NOWHERE_NEAR_OBJECTIVE_QUEST_4,Найти самую высокую точку снежного высокогорья,Find the highest point of the snow highlands
_117_NOWHERE_NEAR_OBJECTIVE_QUEST_5,Найти точку силы в джунглях,Find a point of strength in the jungle
_117_NOWHERE_NEAR_OBJECTIVE_QUEST_6,Найти центр Первого Мира,Find the center of the First World
_117_NOWHERE_NEAR_OBJECTIVE_QUEST_3,Обратиться за помощью к Братству,Consult the Brotherhood
_117_NOWHERE_NEAR_OBJECTIVE_QUEST_1,Обратиться за помощью к Кузнецам,Consult the blacksmiths
_117_NOWHERE_NEAR_OBJECTIVE_QUEST_2,Обратиться за помощью к Созданиям,Call for help to the creation of
_117_NOWHERE_NEAR_DESCRIPTION_QUEST_1,"Чтобы усовершенствовать портал для прыжка в пустоту, нужны помощники. В одиночку не справиться. Надо выбрать, кто будет помогать и приступать к делу.","To improve the portal to leap into the void, we need helpers. In not cope alone. We must choose who will help and get down to business."
;118_ZERO/quest,,
_118_ZERO_DESCRIPTION_QUEST_1,Мир Ноль обнаружен. Это опасное место и Дейв решил идти туда сам. Надо идти выручать Дейва.,World Zero detected. This is a dangerous place and Dave decided to go there myself. We have to go help out Dave.
_118_ZERO_OBJECTIVE_QUEST_3,Найти Дейва,Find Dave
_118_ZERO_HEADER_QUEST_1,Ноль,Zero
_118_ZERO_OBJECTIVE_QUEST_1,Отправиться в Мир Ноль,To go to the World Zero
_118_ZERO_OBJECTIVE_QUEST_6,Отправиться в Цитадель,To go to the Citadel
_118_ZERO_OBJECTIVE_QUEST_2,Поговорить с хранителем Мира Ноль,Talk to the guardian of the World Zero
_118_ZERO_OBJECTIVE_QUEST_5,Построить телепорт Цитадели,Build teleport Citadel
_118_ZERO_OBJECTIVE_QUEST_4,Уничтожить Стража Цитадели,Destroy Guard of the Citadel
;119_WELCOME_TO_THE_VOID/quest,,
_119_WELCOME_TO_THE_VOID_HEADER_QUEST_1,"Добро пожаловать в Пустоту, приятель","Welcome to the Void, mate"
_119_WELCOME_TO_THE_VOID_OBJECTIVE_QUEST_1,Изучить Цитадель,Explore the Citadel
_119_WELCOME_TO_THE_VOID_DESCRIPTION_QUEST_1,Ответы уже близко. Осталось только пойти и взять их.,Answers at hand. It remains only to go and take them.
_119_WELCOME_TO_THE_VOID_OBJECTIVE_QUEST_5,Победить Пустоту,Defeat the Void
_119_WELCOME_TO_THE_VOID_OBJECTIVE_QUEST_4,Поговорить с Дейвом,Talk with Dave
;103_FIND_CREATURES/quest,,
_103_FIND_CREATURES_DESCRIPTION_QUEST_1,"Надо прыгнуть на мир с Созданиями, они знают что делать дальше","It is necessary to jump to the world of creation, they know what to do next"
_103_FIND_CREATURES_OBJECTIVE_QUEST_0,Обновить портал перемещений,Refresh movements portal
_103_FIND_CREATURES_OBJECTIVE_QUEST_1,Найти созданий,Find creatures
_103_FIND_CREATURES_HEADER_QUEST_1,Найти Созданий,Find Creations
_103_FIND_CREATURES_OBJECTIVE_QUEST_2,Поговорить с Созданиями,Talk with the creation of
